,chapter_no,topic_no,topic_prob
178,2054.0,8.0,0.020085383579804994
179,2054.0,9.0,0.03940100880154952
180,2055.0,0.0,0.042505111098820214
181,2055.0,1.0,0.0296110856786044
182,2055.0,2.0,0.031121114664400512
183,2055.0,3.0,0.046070313388084275
184,2055.0,4.0,0.019640524695728592
185,2055.0,5.0,0.03245793407586124
186,2055.0,6.0,0.02040638746318706
187,2055.0,7.0,0.03890275870100698
188,2055.0,8.0,0.010800339419454411
189,2055.0,9.0,0.043578986900979694
190,2056.0,0.0,0.050504641960145744
191,2056.0,1.0,0.005194405517755474
192,2056.0,2.0,0.04053612321939239
193,2056.0,3.0,0.0200833481680672
194,2056.0,4.0,0.01917569710056393
195,2056.0,5.0,0.05034313624624967
196,2056.0,6.0,0.03281275182291646
197,2056.0,7.0,0.030840445953403767
198,2056.0,8.0,0.022596835956609024
199,2056.0,9.0,0.01659609978617207
